AGKA350	Of course you can't have it... unless you were to give something in return.
AGSO351	Do you expect me to talk?
AGSO352	Your evil plan will never work, André!
AGSO353	You're a madman!
AGSO354	That diamond belongs in a museum!
AGSO355	Maybe we could make a deal.
AGSO356	Maybe I'll just take a look around.
AGGT357	Maybe I'll just take a look around.
AGKA358	No, Mister Threepwood! I expect you to buy!
AGKA359	But it is flawless!
AGKA360	A carefully-placed series of charges laid throughout Blood Island...
AGKA361	...all controlled by a network of satellites in a geosynchronous orbit...
AGKA362	...and only one man has access to the master switch.
AGCR363	Uh, boss?
AGKA364	I am that man, Threepwood, and...
AGCR365	Boss?
AGKA366	Yes, Mister Cruff?
AGCR367	Ix-nay on the evil an-play.
AGKA368	Ah, yes. Of course.
AGKA369	Am I mad? Am I?
AGKA370	HA HA HA HA HA HA HA HA HA HA HA HA HA HA HA!
AGKA371	Is it madness to sit in a cave at the top of a deserted island...
AGKA372	...accumulating vast amounts of gold and jewels and stuffed animals...
AGKA373	...stockpiling plunder from across the Caribbean and passing the savings on to you?
AGKA374	Is that madness? Or GENIUS?!?
AGGT375	Good point. I take it back.
AGKA376	I'm not crazy -- my prices are!
AGKA377	So do Postimpressionist paintings, Mister Threepwood.
AGKA378	So do Postimpressionist paintings.
AGGT379	What the heck is THAT supposed to mean?
AGKA380	One day... you will understand.
AGSO381	I couldn't help noticing those adorable Smuggle-Bunnies...
AGSO382	I'd like to buy something really piratey.
AGSO383	How about toys? Do you have any toys?
AGSO384	I really had my heart set on that diamond.
AGSO385	Okay, I'll play you for the diamond.
AGSO386	I want to play for the diamond again.
AGSO387	I'm still looking, thanks.
AGKA388	Ahhh, the Smuggle Bunny! One of our most popular items.
AGKA389	Each one comes with a cleverly-hidden pouch just above the small intestine.
AGGT390	Great! I'll take one!
AGKA391	None of them contains the diamond.
AGGT392	Oh. Never mind.
AGKA393	Of course. Really piratey things are, of course, our specialty.
AGKA394	Can I interest you in a peg leg?
AGGT395	That depends on what you do with it.
AGGT396	That was a joke.
AGKA397	Ah. Yes. I don't quite follow you, but I'm sure it was amusing.
AGKA398	As you wish.
AGKA399	You are a formidable opponent, Mister Threepwood...
AGKA400	...but it looks as if our game of cat and mouse must cease.
AGKA401	It is a perfect diamond, one of the largest I've ever seen.
AGGT402	I'll take it!
AGKA403	And so it comes with a very large price.
AGGT404	Enough with the hard sell. How much?
AGKA405	It will cost you an awful lot of money.
AGKA406	Do you have that much?
AGGT407	Well, I have a lot of money.
AGCR408	Ha! Not enough.
AGKA409	My partner is right.
AGKA410	We can't give it to you for anything less than an awful lot of money.
AGGT411	Uh, no.
AGCR412	How much you got?
AGGT413	Well, let me think...
AGGT414	...the cash on me... my mutual fund... carry the two...
AGGT415	...very little.
AGKA416	As I thought.
AGKA417	But perhaps we could make a deal.
AGKA418	My partner and I are very fond of cards. Poker, in particular.
AGKA419	How about a little wager? If you can defeat us at poker, you win the diamond.
AGGT420	Sounds fair.
AGKA421	Yes. Fair.
AGKA422	HA HA HA HA HA HA HA HA HA HA HA HA HA!
AGGT423	Could you stop laughing like that? It's very unnerving.
AGKA424	So, Mister Threepwood. The question is to you:
AGKA425	Care to join us in a game of cards?
AGSO426	Sounds fun! Deal me in, baldy!
AGSO427	No way. I'm terrible at poker.
AGKA428	You will have to pay to enter the game.
AGGT429	Well, how much do I need?
AGCR430	Not very much.
AGKA431	Put up your side of the wager, Mister Threepwood.
AGGT432	I don't have any money.
AGKA433	Then you can't play.
AGKA434	What if by some unfortunate turn of luck you happened to lose?
AGKA435	We would have nothing to gain.
AGGT436	Sure, I can handle that.
AGGT437	This is a lot of money. I'd better only give them part of it.
AGKA438	Have you ever played poker before, Mister Threepwood?
AGGT439	No! Would you believe this is my very first time?
AGCR440	Heh. Heh.
AGKA441	Then I'll give you a brief explanation.
AGKA442	The game is the simplest variety of Five-Card stud.
AGKA443	I deal five cards to each of us.
AGKA444	We show our cards to each other, and the player with the best hand wins.
AGGT445	How do I know what makes the best hand?
AGKA446	If you have any questions, just ask us.
AGKA447	You do trust us, don't you?
AGSO448	About as far as I can throw you, you lowlife crook.
AGSO449	Trust you? No chance, you filthy liar.
AGSO450	I trust that you both are the lowest scum of society.
AGSO451	You don't know the meaning of trust, you thief.
AGGT452	Of course I trust you!
AGKA453	Very well. Let us begin.
AGGT454	Come on, sevens!
AGGT455	Good cards! Daddy needs to lift a pirate curse!
AGGT456	No whammies! No whammies!
AGGT457	dealer dealer dealer dealer SWING dealer!
AGKA458	Take a moment to look at your cards.
AGKA459	Leaving so soon, Mister Threepwood?
AGCR460	Siddown! We're playing here.
AGKA461	Giving up, Guybrush?
AGSO462	I was just stretching my legs! I want to keep playing.
AGSO463	Keep my money. I got plenty. I give up.
AGKA464	Maybe your luck will improve.
AGKA465	Don't give up just yet.
AGKA466	Perhaps you should try again.
AGKA467	Would you care to try again?
AGSO468	You bet. I'm going to win that diamond!
AGSO469	No, thanks.
ADO1301	How dare you attack my ship!
ADO2302	How dare you attack me ship!
ADO3303	How dare you attack me ship!
ADO4304	How dare you attack me ship!
ADO5305	How dare you attack my ship!
ADO6306	How dare you attack my ship!
ADO1307	Boarding a pirate's ship can be hazardous to yer life!
ADO2308	Boarding a pirate's ship can be hazardous to yer life!
ADO3309	Boarding a pirate's ship can be hazardous to yer life!
ADO4310	Boarding a pirate's ship can be hazardous to yer life!
ADO5311	Boarding a pirate's ship can be hazardous to yer life!
ADO6312	Boarding a pirate's ship can be hazardous to yer life!
ADO1313	Ye'd better leave now if ye value yer life!
ADO2314	Ye'd better leave now if ye value yer life!
ADO3315	Ye'd better leave now if ye value yer life!
ADO4316	Ye'd better leave now if ye value yer life!
ADO5317	Ye'd better leave now if ye value yer life!
ADO6318	Ye'd better leave now if ye value yer life!
ADO1319	So yer a pirate, says ye!
ADO1320	Ye'll have to prove it, says I!
ADO2321	So yer a pirate, says ye!
ADO2322	Ye'll have to prove it, says I!
ADO3323	So yer a pirate, says ye!
ADO3324	Ye'll have to prove it, says I!
ADO4325	So yer a pirate, says ye!
ADO4326	Ye'll have to prove it, says I!
ADO5327	So yer a pirate, says ye!
ADO5328	Ye'll have to prove it, says I!
ADO6329	So yer a pirate, says ye!
ADO6330	Ye'll have to prove it, says I!
ADO1331	Ye'd best sail away, before you get hurt!
ADO2332	Ye'd best sail away, before you get hurt!
ADO3333	Ye'd best sail away, before you get hurt!
ADO4334	Ye'd best sail away, before you get hurt!
ADO5335	Ye'd best sail away, before you get hurt!
ADO6336	Ye'd best sail away, before you get hurt!
ADO1337	A pox on ya, fer boardin' me ship!
ADO2338	A pox on ya, fer boardin' me ship!
ADO3339	A pox on ya, fer boardin' me ship!
ADO4340	A pox on ya, fer boardin' me ship!
ADO5341	A pox on ya, fer boardin' me ship!
ADO6342	A pox on ya, fer boardin' me ship!
ADO1343	What be ye wantin'?
ADO2344	What ye be wantin'?
ADO3345	What be ye wantin'?
ADO4346	What ye be wantin'?
ADO5347	What be ye wantin'?
ADO6348	What be ye wantin'?
ADO1349	Who are ya?
ADO2350	Who are ya?
ADO3351	Who are ya?
ADO4352	Who are ya?
ADO5353	Who are ya?
ADO6354	Who are ya?
ADO1355	Get off me deck, ya sea-slug!
ADO2356	Get off me deck, ya sea-slug!
ADO3357	Get off me deck, ya sea-slug!
ADO4358	Get off me deck, ya sea-slug!
ADO5359	Get off me deck, ya sea-slug!
ADO6360	Get off me deck, ya sea-slug!
ADO1361	If yer lookin' fer a fight, ya found one!
ADO2362	If yer lookin' fer a fight, ya found one!
ADO3363	If yer lookin' fer a fight, ya found one!
ADO4364	If yer lookin' fer a fight, ya found one!
ADO5365	If yer lookin' fer a fight, ya found one!
ADO6366	If yer lookin' fer a fight, ya found one!
ADO1367	I don't have any treasure, you know.
ADO2368	I don't have any treasure, you know.
ADO3369	I don't have any treasure, you know.
ADO4370	I don't have any treasure, you know.
ADO5371	I don't have any treasure, you know.
ADO6372	I don't have any treasure, you know.
ADGT373	You wouldn't lie to me, would you?
ADO1374	Yes. But I'm not lying now.
ADO2375	Yes. But I'm not lying now.
ADO3376	Yes. But I'm not lying now.
ADO4377	Yes. But I'm not lying now.
ADO5378	Yes. But I'm not lying now.
ADO6379	Yes. But I'm not lying now.
ADGT380	I know that.
ADO1381	Why bother then?
ADO2382	Why bother then?
ADO3383	Why bother then?
ADO4384	Why bother then?
ADO5385	Why bother then?
ADO6386	Why bother then?
ADGT387	I need the practice.
ADO1388	Fair enough...
ADO2389	Fair enough...
ADO3390	Fair enough Matey.
ADO4391	Fair enough...
ADO5392	Fair enough...
ADO6393	Fair enough...
ADO1394	Practice again?
ADO2395	Practice again?
ADO3396	Practice again?
ADO4397	Practice again?
ADO5398	Practice again?
ADO6399	Practice again?
ADGT400	Yep.
ADO1401	Okay...
ADO2402	Okay...
ADO3403	Okay...
ADO4404	Okay...
ADO5405	Okay...
ADO6406	Okay...
ADRH407	So...
ADRH408	It's you again.
ADRH409	Here for another whipping?
ADRH410	What do YOU want?
ADRH411	Well, well, well.
ADRH412	Look who's washed up on my deck.
ADRH413	What do you want, Mr. Thropwimp?
ADSO414	I'm Guybrush Threepwood! A mighty pirate!
ADSO415	I've come to settle the score!
ADSO416	You'll never get away with this, René!
ADSO417	I have you now!
ADSO418	Oooh, are you gonna get it!
ADSO419	I've come for my map!
ADSO420	Give me my map, you fiend!
ADSO421	Hand over that map, or taste my sword!
ADSO422	I mean to run you through, just the same!
ADSO423	I've come to plunder your treasure!
ADSO424	Give me your treasure and I'll let you live!
ADSO425	Yer treasure or yer life!
ADSO426	Oops...I thought you were someone else.
ADSO427	I've changed my mind. I've decided to let you live.
ADO1428	Don't make me laugh!
ADO2429	Don't make me laugh!
ADO3430	Don't make me laugh!
ADO4431	Don't make me laugh!
ADO5432	Don't make me laugh!
ADO6433	Don't make me laugh!
ADRH434	You're no match for me, you mischievous boy!
ADRH435	Hmmm.
ADRH436	This may prove amusing.
ADRH437	I've nothing to fear from you, urchin!
ADRH438	I shall dispatch you presently.
ADO1439	No!
ADO1440	I'll take your booty!
ADO2441	No!
ADO2442	I'll take your booty!
ADO3443	No!
ADO3444	I'll take your booty!
ADO4445	No!
ADO4446	I'll take your booty!
ADO5447	No!
ADO5448	I'll take your booty!
ADO6449	No!
ADO6450	I'll take your booty!
ADO1451	Good luck, boy!
ADO2452	Good luck, boy!
ADO3453	Good luck, boy!
ADO4454	Good luck, boy!
ADO5455	Good luck, boy!
ADO6456	Good luck, boy!
ADO1457	You won't live to regret this!
ADO2458	You won't live to regret this!
ADO3459	You won't live to regret this!
ADO4460	You won't live to regret this!
ADO5461	You won't live to regret this!
ADO6462	You won't live to regret this!
ADO1463	Aaargh!
ADO2464	Aaargh!
ADO3465	Aaargh!
ADO4466	Aaargh!
ADO5467	Aaargh!
ADO6468	Aaargh!
ADO1469	I'll see you clapped in irons, first!
ADO2470	I'll see you clapped in irons, first!
ADO3471	I'll see you clapped in irons, first!
ADO4472	I'll see you clapped in irons, first!
ADO5473	I'll see you clapped in irons, first!
ADO6474	I'll see you clapped in irons, first!
ADSU475	Every enemy I've met I've annihilated!
ADSU476	You're as repulsive as a monkey in a negligee.
ADSU477	Killing you would be justifiable homicide!
ADSU478	You're the ugliest monster ever created!
ADSU479	I'll skewer you, like a sow at a buffet!
ADSU480	Would you like to be buried or cremated?
ADSU481	When your father first saw you, he must have been mortified.
ADSU482	I'll leave you devastated, mutilated and perforated.
ADSU483	I have never seen such clumsy swordplay.
ADSU484	Heaven preserve me! You look like something that's died!
ADSU485	I'll hound you night and day!
ADSU486	I can't rest 'til you've been exterminated!
ADSU487	En garde! Touché!
ADSU488	Throughout the Caribbean, my great deeds are celebrated.
ADSU489	Coming face to face with me must leave you petrified!
ADSU490	You can't match my witty repartee!
ADSU491	My attacks have left entire islands depopulated!
ADSU492	You have the sex appeal of a Shar-Pei.
ADSU493	When I'm done, your body will be rotted and putrefied!
ADSU494	Your looks would make pigs nauseated.
ADSU495	Your lips look like they belong on the catch of the day.
ADSU496	I give you a choice. You can be gutted, or decapitated!
ADSU497	You're a disgrace to your species, you're so undignified!
ADSU498	I can't tell which of my traits has you the most intimidated.
ADSU499	I have never lost a mêlée!
ADSU500	Nothing on this earth can save your sorry hide!
ADSU501	You'll find I'm dogged and relentless to my prey!
ADSU502	Your stench would make an outhouse cleaner irritated!
ADSU503	Your mother wears a toupee!
ADSU504	My skills with a sword are highly venerated.
ADSU505	Never before have I faced someone so sissified.
ADSU506	Nothing can stop me from blowing you away!
ADSU507	You're ugly!
ADSU508	You're stupid!
ADRP509	With your breath, I'm sure they all suffocated.
ADRP510	I look THAT much like your fiancée?
ADRP511	Then killing you must be justifiable fungicide.
ADRP512	If you don't count all the ones you've dated.
ADRP513	When I'm done with YOU, you'll be a boneless fillet.
ADRP514	With you around, I'd prefer to be fumigated.
ADRP515	At least mine can be identified.
ADRP516	Your odor alone makes me aggravated, agitated and infuriated.
ADRP517	You would have, but you were always running away.
ADRP518	The only way you'll be preserved is in formaldehyde.
ADRP519	Then be a good dog. Sit! Stay!
ADRP520	Then perhaps you should switch to decaffeinated.
ADRP521	Oh, that is so cliché!
ADRP522	Too bad they're all fabricated.
ADRP523	Is that your face? I thought it was your backside.
ADRP524	I could, if you would use some breath spray.
ADSU525	A dip in the pool would leave me invigorated!
ADSU526	Healthy fats are polyunsaturated.
ADSU527	I feel our water should be fluoridated.
ADSU528	I think the cost of my sword should be rebated.
ADSU529	I had my cat laminated!
ADSU530	I set my blender to frappe.
ADSU531	Know what I never get tired of? Water ballet.
ADSU532	This floor is just lovely. Is it parquet?
ADSU533	In case of an earthquake, stand in a doorway.
ADSU534	Instead of skip, I'd rather sashay.
ADSU535	I like my steak chicken-fried!
ADSU536	I sent a letter to the King of Portugal, who never replied.
ADSU537	Hydraulic suspension guarantees a nice smooth ride.
ADSU538	I found a three-dollar bill, but I don't think it was bona fide.
ADSU539	Puppies and kittens always get me teary-eyed.
ADSU540	The wood paneling on my ship is simulated!
ADSU541	You'll digest food better if it's been masticated.
ADSU542	I was thrown off a subway because I had expectorated.
ADSU543	We had a little league team, but I never participated.
ADSU544	I'd like the Latin verb `to go` conjugated.
ADSU545	A dentifrice helps prevent tooth decay!
ADSU546	The Caribbean is in such a state of disarray.
ADSU547	Whoo! Do I enjoy macramé!
ADSU548	I tend to use a lot of hair spray.
ADSU549	I think that my sister's in a family way.
ADSU550	Better keep that refrigerated!
ADSU551	The importance of breakfast cannot be overstated.
ADSU552	These swordfights need to be officiated.
ADSU553	This isn't going as well as I'd anticipated.
ADSU554	Could I get my parking ticket validated?
ADSU555	With iron and vitamins it's been fortified!
ADSU556	Dinoflagellates are the cause of red tide.
ADSU557	It pays to keep a glass of water at your bedside.
ADSU558	I carry traveler's cheques that are accepted worldwide.
ADSU559	I don't care for tomatoes unless they're sun-dried.
ADSU560	Let's get these sausages hot-plated!
ADSU561	I think pirates in training often feel alienated.
ADSU562	My craving for peanuts will never be satiated!
ADSU563	Chinese food's best when not monosodium-glutamated.
ADSU564	My entire wardrobe is color-coordinated.
ADSU565	Oslo is the capital of Norway.
ADSU566	My brother is working on a screenplay.
ADSU567	Plan for your future with an IRA.
ADSU568	Of all crafts, my favorite is papier-mâché.
ADSU569	I'll meet you in the foyer!
ADSU570	Can you go cross-eyed?
ADSU571	I can't wait until our tax forms are simplified.
ADSU572	Well, I'm fit to be tied!
ADSU573	If you're planning on retiring, have money set aside.
ADSU574	My ship has barnacles on its underside.
ADSU575	Did you remember to refill the ice tray?
ADSU576	What this island needs is a good, reasonable buffet.
ADSU577	The air's much less humid around Santa Fe.
ADSU578	My favorite color is battleship gray.
ADSU579	Happy birthday!
ADSU580	My fishing hook is always live-baited.
ADSU581	I haven't fed my dog for so long, he's emaciated.
ADSU582	I think that all criminals should be incarcerated.
ADSU583	I fear our government's funds are being misappropriated.
ADSU584	I like music that's syncopated.
ADSU585	My, isn't this a lovely soirée!
ADSU586	I'd like to see this swordfight on instant replay.
ADSU587	Remember, pedestrians always have the right of way.
ADSU588	Before I was a pirate, I worked as a sommelier.
ADSU589	If this takes too long, do I get overtime pay?
ADSU590	My once-favorite hat is now dilapidated.
ADSU591	I will not rest until all people have been liberated!
ADSU592	A plant's life begins when it's been germinated.
ADSU593	I'd have a good comeback, but it's hard to get motivated.
ADSU594	I wonder if the rent on my ship is prorated?
ADSU595	Well, I'm fit to be tied.
ADSU596	Well, that's very snide.
ADSU597	Did you say something? I'm a little preoccupied.
ADSU598	I'm waiting for these feelings of nausea to subside.
ADSU599	You should let your conscience be your guide.
ADSU600	Support your local PTA!
ADSU601	The hawk and the eagle are both birds of prey.
ADSU602	I would've avoided the volcano, had I built Pompeii.
ADSU603	I'll upholster my sofa with bright gold lame.
ADSU604	I'm more confused than mere words can convey.
ADSU605	Oh, yeah?
ADSU606	OK, I give up!
ADSU607	Uhhh... Could you repeat that?
ADO1609	Every enemy I've met I've annihilated!
ADO2610	Every enemy I've met I've annihilated!
ADO3611	Every enemy I've met I've annihilated!
ADO4612	Every enemy I've met I've annihilated!
ADO5613	Every enemy I've met I've annihilated!
ADO6614	Every enemy I've met I've annihilated!
ADO1615	You're as repulsive as a monkey in a negligee.
ADO2616	You're as repulsive as a monkey in a negligee.
ADO3617	You're as repulsive as a monkey in a negligee.
ADO4618	You're as repulsive as a monkey in a negligee.
ADO5619	You're as repulsive as a monkey in a negligee.
ADO6620	You're as repulsive as a monkey in a negligee.
ADO1621	Killing you would be justifiable homicide!
ADO2622	Killing you would be justifiable homicide!
ADO3623	Killing you would be justifiable homicide!
ADO4624	Killing you would be justifiable homicide!
ADO5625	Killing you would be justifiable homicide!
ADO6626	Killing you would be justifiable homicide!
ADO1627	You're the ugliest monster ever created!
ADO2628	You're the ugliest monster ever created!
ADO3629	You're the ugliest monster ever created!
ADO4630	You're the ugliest monster ever created!
ADO5631	You're the ugliest monster ever created!
ADO6632	You're the ugliest monster ever created!
ADO1633	I'll skewer you, like a sow at a buffet!
ADO2634	I'll skewer you, like a sow at a buffet!
ADO3635	I'll skewer you, like a sow at a buffet!
ADO4636	I'll skewer you, like a sow at a buffet!
ADO5637	I'll skewer you, like a sow at a buffet!
ADO6638	I'll skewer you, like a sow at a buffet!
ADO1639	Would you like to be buried or cremated?
ADO2640	Would you like to be buried or cremated?
ADO3641	Would you like to be buried or cremated?
ADO4642	Would you like to be buried or cremated?
ADO5643	Would you like to be buried or cremated?
ADO6644	Would you like to be buried or cremated?
ADO1645	When your father first saw you, he must have been mortified.
ADO2646	When your father first saw ya, he must have been mortified.
ADO3647	Arrrr! When your father first saw you, he must have been mortified.
ADO4648	When your father first saw you, he must have been mortified.
ADO5649	When your father first saw you, he must have been mortified.
ADO6650	When your father first saw you, he must have been mortified.
ADO1651	I'll leave you devastated, mutilated and perforated.
ADO2652	I'll leave you devastated, mutilated and perforated.
ADO3653	I'll leave you devastated, mutilated and perforated.
ADO4654	I'll leave you devastated, mutilated and perforated.
ADO5655	I'll leave you devastated, mutilated and perforated.
ADO6656	I'll leave you devastated, mutilated and perforated.
ADO1657	I have never seen such clumsy swordplay.
ADO2658	I have never seen such clumsy swordplay.
ADO3659	I have never seen such clumsy swordplay.
ADO4660	I have never seen such clumsy swordplay.
ADO5661	I have never seen such clumsy swordplay.
ADO6662	I have never seen such clumsy swordplay.
ADO1663	Heaven preserve me! You look like something that's died!
ADO2664	Heaven preserve me! You look like something that's died!
ADO3665	Heaven preserve me! You look like something that's died!
ADO4666	Heaven preserve me! You look like something that's died!
ADO5667	Heaven preserve me! You look like something that's died!
ADO6668	Heaven preserve me! You look like something that's died!
ADO1669	I'll hound you night and day!
ADO2670	I'll hound you night and day!
ADO3671	I'll hound you night and day!
ADO4672	I'll hound you night and day!
ADO5673	I'll hound you night and day!
ADO6674	I'll hound you night and day!
ADO1675	I can't rest 'til you've been exterminated!
ADO2676	I can't rest 'til you've been exterminated!
ADO3677	I can't rest 'til you've been exterminated!
ADO4678	I can't rest 'til you've been exterminated!
ADO5679	I can't rest 'til you've been exterminated!
ADO6680	I can't rest 'til you've been exterminated!
ADO1681	En garde! Touché!
ADO2682	En garde! Touché!
ADO3683	En garde! Touché!
ADO4684	En garde! Touché!
ADO5685	En garde! Touché!
ADO6686	En garde! Touché!
ADO1687	Throughout the Caribbean, my great deeds are celebrated.
ADO2688	Throughout the Caribbean, my great deeds are celebrated.
ADO3689	Throughout the Caribbean, my great deeds are celebrated.
ADO4690	Throughout the Caribbean, my deeds are celebrated.
ADO5691	Throughout the Caribbean, my great deeds are celebrated.
ADO6692	Throughout the Caribbean, my great deeds are celebrated.
ADO1693	Coming face to face with me must leave you petrified!
ADO2694	Coming face to face with me must leave you petrified!
ADO3695	Coming face to face with me must leave you petrified!
ADO4696	Coming face to face with me must leave you petrified!
ADO5697	Coming face to face with me must leave you petrified!
ADO6698	Coming face to face with me must leave you petrified!
ADO1699	You can't match my witty repartee!
ADO2700	You can't match my witty repartee!
ADO3701	You can't match my witty repartee!
ADO4702	You can't match my witty repartee!
ADO5703	You can't match my witty repartee!
ADO6704	You can't match my witty repartee!
ADRH705	My attacks have left entire islands depopulated!
ADRH706	You have the sex appeal of a Shar-Pei.
ADRH707	When I'm done, your body will be rotted and putrefied!
ADRH708	Your looks would make pigs nauseated.
ADRH709	Your lips look like they belong on the catch of the day.
ADRH710	I give you a choice. You can be gutted, or decapitated!
ADRH711	You're a disgrace to your species, you're so undignified!
ADRH712	I can't tell which of my traits has you the most intimidated.
ADRH713	I have never lost a mêlée!
ADRH714	Nothing on this earth can save your sorry hide!
ADRH715	You'll find I'm dogged and relentless to my prey!
ADRH716	Your stench would make an outhouse cleaner irritated!
ADRH717	Your mother wears a toupee!
ADRH718	My skills with a sword are highly venerated.
ADRH719	Never before have I faced someone so sissified.
ADRH720	Nothing can stop me from blowing you away!
ADO1721	What an amateur insult!
ADO2722	What an amateur insult!
ADO3723	What an amateur insult!
ADO4724	What an amateur insult!
ADO5725	What an amateur insult!
ADO6726	What an amateur insult!
ADO1727	HA! Is that the best you can come up with?
ADO2728	HA! Is that the best you can come up with?
ADO3729	HA! Is that the best you can come up with?
ADO4730	HA! Is that the best you can come up with?
ADO5731	HA! Is that the best you can come up with?
ADO6732	HA! Is that the best you can come up with?
ADO1733	That's the worst insult I've ever heard!
ADO2734	That's the worst insult I've ever heard!
ADO3735	That's the worst insult I've ever heard!
ADO4736	That's the worst insult I've ever heard!
ADO5737	That's the worst insult I've ever heard!
ADO6738	That's the worst insult I've ever heard!
ADO1739	I'm insulted you'd even try to use that insult on me!
ADO2740	I'm insulted you'd even try to use that insult on me!
ADO3741	I'm insulted you'd even try to use that insult on me!
ADO4742	I'm insulted you'd even try to use that insult on me!
ADO5743	I'm insulted you'd even try to use that insult on me!
ADO6744	I'm insulted you'd even try to use that insult on me!
ADO1745	No fair!
ADO1746	You're using Captain Rottingham's insults!
ADO2747	No fair!
ADO2748	You're using Captain Rottingham's insults!
ADO3749	No fair!
ADO3750	You're using Captain Rottingham's insults!
ADO4751	No fair!
ADO4752	You're using Captain Rottingham's insults!
ADO5753	No fair!
ADO5754	You're using Captain Rottingham's insults!
ADO6755	No fair!
ADO6756	You're using Captain Rottingham's insults!
ADO1757	With your breath, I'm sure they all suffocated.
ADO2758	With your breath, I'm sure they all suffocated.
ADO3759	With your breath, I'm sure they all suffocated.
ADO4760	With your breath, I'm sure they all suffocated.
ADO5761	With your breath, I'm sure they all suffocated.
ADO6762	With your breath, I'm sure they all suffocated.
ADO1763	I look THAT much like your fiancée?
ADO2764	I look THAT much like your fiancée?
ADO3765	I look THAT much like your fiancée?
ADO4766	I look THAT much like your fiancée?
ADO5767	I look THAT much like your fiancée?
ADO6768	I look THAT much like your fiancée?
ADO1769	Then killing you must be justifiable fungicide.
ADO2770	Then killing you must be justifiable fungicide.
ADO3771	Then killing you must be justifiable fungicide.
ADO4772	Then killing you must be justifiable fungicide.
ADO5773	Then killing you must be justifiable fungicide.
ADO6774	Then killing you must be justifiable fungicide.
ADO1775	If you don't count all the ones you've dated.
ADO2776	If you don't count all the ones you've dated.
ADO3777	If you don't count all the ones you've dated.
ADO4778	If you don't count the ones you've dated.
ADO5779	If you don't count all the ones you've dated.
ADO6780	If you don't count all the ones you've dated.
ADO1781	When I'm done with YOU, you'll be a boneless fillet.
