adsu477	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
adsu478	Jesteª najbrzydszym potworem w caìej krainie!
adsu479	Wyprujè ci flaki i poìamiè wszystkie koªci!
adsu480	Wolaìbyª zosta¿ pochowany, czy moêe spalony?
adsu481	Twój ojciec siè wstydziì, widzàc ciè po porodzie.
adsu482	Zostaniesz oszpecony, okaleczony i podziurawiony.
adsu483	Nie sìyszaìem nigdy mowy tak niezdarnej.
adsu484	Ratuj mnie, Chryste! On wyglàda jak padlina!
adsu485	Bèdè ciè tropiì do samego ko°ca!
adsu486	Nie spocznè, póki nie rozstaniesz siè z gìowà!
adsu487	En garde! Trafiony!
adsu488	Czyny me na caìych Karaibach sà sìawione.
adsu489	Mym obliczem doª¿ mocno ciè onieªmieliìem!
adsu490	Nigdy nie dorównasz mym ripostom ciètym!
adsu491	Caìe plemiona na wyspach wybiìem!
adsu492	Waª¿ jesteª pies chi°skiego pochodzenia.
adsu493	Gdy sko°czè, pleªniaì i gniì bèdziesz – nieêywy!
adsu494	Twój wyglàd o mdìoªci przyprawiìby ªwinie.
adsu495	Masz usta jak ryby z poìowów w przeszìoªci.
adsu496	Wybieraj! Wolisz by¿ ªcièty czy wypatroszony?
adsu497	Ha°bisz swój gatunek, nie jesteª go godzien!
adsu498	Nie wiem, któràê z mych cnót jesteª aê tak zastraszony.
adsu499	W êyciu nie przegraìem mej potyczki êadnej!
adsu500	Nie uratuje ci skóry twa nèdzna szablina!
adsu501	Zawziètym jak pies wobec ofiar tych szermierczych spotka°!
adsu502	Twój smród wkurzyìby nawet babciè klozetowà!
adsu503	Twa matka tupet nosi, zdziwiony?
adsu504	Me szermierskie zdolnoªci wielce sà cenione.
adsu505	Jeszcze takiemu mièczakowi buëki nie obiìem.
adsu506	Nie powstrzymasz mnie, zostaniesz zdmuchnièty!
adsu507	Brzydal!
adsu508	Gìupek!
adrp509	Sam siè prawie twym oddechem udusiìem.
adrp510	Jak twa narzeczona. Co to zmienia?
adrp511	Zatem zabi¿ ciebie, to jak wypleni¿ wszystkie grzyby.
adrp512	Wièc twoje kochanki milczeniem pominè.
adrp513	Gdy z tobà sko°czè, bèdziesz jak filet bez oªci.
adrp514	Po stycznoªci z tobà wolè zosta¿ odkaêony.
adrp515	Przynajmniej jest wpisany w moim rodowodzie.
adrp516	Przez twój odór juê jestem przygnèbiony, wstrzàªnièty i rozsierdzony.
adrp517	Boª zawsze uciekaì. Nieìadnie, nieìadnie!
adrp518	Za to tobie pomoêe juê tylko formalina.
adrp519	Dobry piesek. Siad! Zosta°!
adrp520	Moêe powinieneª przerzuci¿ siè na bezkofeinowà.
adrp521	Rety, aleê farmazony!
adrp522	Szkoda tylko, êe wszystkie sà zmyªlone.
adrp523	Twarz twà ìatwo z tyìkiem pomyliìem.
adrp524	Mógìbym, ale twój ªmierdzàcy oddech mnie mèczy.
adsu525	Kàpiel w basenie dodaìaby mi wigoru! XXX
adsu526	Zdrowe tìuszcze sà wielonienasycone. XXX
adsu527	Sàdzè, êe nasza woda powinna by¿ fluorowana. XXX
adsu528	Za tè szablè chyba za duêo zapìaciìem.
adsu529	Mego kota laminatem pokryìem!
adsu530	Miksera uêywam do mleka spienienia.
adsu531	Balet wodny mogè oglàda¿ w niesko°czonoª¿, bez znudzenia.
adsu532	Ta podìoga jest cudowna. Ach, te wyko°czenia.
adsu533	Sta° we framudze w przypadku ziemi trzèsienia.
adsu534	Od podskakiwania wolè pìynnoª¿ chodzenia.
adsu535	Stek w panierce ma smak osobliwy.
adsu536	Król Portugalii nie odpisaì, a wysìaìem mu list êyczliwy.
adsu537	Zawieszenie hydrauliczne gwarantuje komfortowà jazdè. XXX
adsu538	Znalazìem banknot trzydolarowy, ale chyba jest faìszywy.
adsu539	Przy szczeniakach i kociakach robiè siè ckliwy.
adsu540	Sztuczna jest boazeria w mojej kabinie!
adsu541	Jedzenie lepiej siè trawi, gdy go êucie nie ominie.
adsu542	Jak spluniesz w metrze, od kary siè nie wywiniesz.
adsu543	Mieliªmy maìà ligè, ale nigdy nie graìem w druêynie.
adsu544	Odmie° czasownik „iª¿” po ìacinie.
adsu545	Higiena jamy ustnej zapobiega zèbów sìaboªci!
adsu546	Na Karaibach nastàpiì upadek moralnoªci.
adsu547	Èuu! Bawià mnie frèdzle! XXX
adsu548	Na wìosy nakìadam lakieru duêe iloªci.
adsu549	Mojej siostrze przybywa kràgìoªci.
adsu550	Byle nie zamroêony!
adsu551	Zawsze naleêy podkreªla¿ znaczenie ªniadania. XXX
adsu552	Te walki potrzebujà trzeciej strony.
adsu553	Nie tak to sobie wyobraêaìem. XXX
adsu554	A co, jeªli mój bilet zostaì spopielony?
adsu555	Mikroelementy i witaminy przeciwdziaìajà sklerozie!
adsu556	Bruzdnice powodujà czerwony zakwit w wodzie.
adsu557	Opìaca siè trzyma¿ szklankè wody przy ìóêku. XXX
adsu558	Mam czeki podróêne przyjmowane na Wschodzie i Zachodzie.
adsu559	Pomidor? Tylko suszony, inny nie ujdzie.
adsu560	Stek lubiè ªrednio wysmaêony!
adsu561	Myªlè, êe adepci piractwa czèsto czuja siè wyalienowani. XXX
adsu562	Moje pragnienie orzeszków ziemnych nigdy nie zostanie zaspokojone! XXX
adsu563	Chi°skie êarcie najlepiej smakuje bez glutaminianu sodu. XXX
adsu564	Moja garderoba jest uporzàdkowana wedìug kolorów. XXX
adsu565	Oslo jest stolicà Norwegii. XXX
adsu566	Mój brat pisze sztuki teatralne.
adsu567	Juê dziª wykup ubezpieczenie emerytalne.
adsu568	Papier-mâché to mój ulubiony rodzaj techniki teatralnej.
adsu569	Spotkamy siè w foyer, a nie sali plenarnej!
adsu570	Umie zrobi¿ zeza moªci pirat?
adsu571	Chciaìbym, êeby podatki to nie byìa taka babranina.
adsu572	Trzymajcie mnie, bo zabijè sukinsyna!
adsu573	Jeªli planujesz przejª¿ na emeryturè, odìóê trochè pienièdzy. XXX
adsu574	Pod mym statkiem jest wàsonogów zbieranina.
adsu575	Wlaìeª wodè do formy na kostki lodu? XXX
adsu576	Tej wyspie trzeba bufetu, a nie wiècej sìo°ca.
adsu577	W Santa Fe nie ma tyle wilgoci, jest mnóstwo sìo°ca.
adsu578	Mój ulubiony kolor to szaroª¿ okrètu bojowego. XXX
adsu579	Prezent urodzinowy wyªlè przez go°ca.
adsu580	Na moim haku zawsze jest êywa przynèta. XXX
adsu581	Mój pies dìugo nie byì karmiony, jest pewnie wychudzony. XXX
adsu582	Myªlè, êe wszyscy kryminaliªci powinni zosta¿ przymknièci. XXX
adsu583	Prywata w rzàdzie zwièksza dziurè budêetowà.
adsu584	Lubiè muzykè synkopowanà. XXX
adsu585	Cóê za przyjemny wieczorek! XXX
adsu586	Czy film z tej walki zostanie udostèpniony?
adsu587	Pamiètaj, piesi zawsze majà pierwsze°stwo. XXX
adsu588	Wczeªniej byìem znawcà win cenionym.
adsu589	Zapìacisz mi za nadgodziny, jeªli to siè przeciàgnie? XXX
adsu590	Zniszczyìo siè moje nakrycie gìowy ulubione.
adsu591	Nie spocznè, póki wszystkie ludy nie zostanà wyzwolone!
adsu592	Ëycie roªlin jest przez kieìkowanie budzone.
adsu593	Mógìbym zapoda¿ niezìà ripostè, ale trudno mi siè zmotywowa¿. XXX
adsu594	Ciekawe, czy opìaty za statek sà proporcjonalnie liczone?
adsu595	Ja za to nieële siè wnerwiìem.
adsu596	To byìo bardzo zìoªliwe. XXX
adsu597	Mówiìeª coª? Trochè siè zamyªliìem.
adsu598	Uczucia mdìoªci ledwo co ujarzmiìem.
adsu599	Powinieneª kierowa¿ siè sumieniem. XXX
adsu600	Wesprzyj swoje miejscowe PTA! XXX
adsu601	Jastrzàb i orzeì sà ptakami drapieênymi. XXX
adsu602	Nie zbudowaìbym Pompejów przy tym wulkanie przeklètym.
adsu603	Mój tapczan zostanie zìotà lamà obciàgnièty.
adsu604	Sìowa nie wyraêà tego, jak bardzo jestem zakìopotany. XXX
adsu605	Tak mówisz?
adsu606	Poddajè siè!
adsu607	Moêesz powtórzy¿?
ado1609	Kaêdego mego wroga w niwecz obróciìem!
ado2610	Kaêdego mego wroga w niwecz obróciìem!
ado3611	Kaêdego mego wroga w niwecz obróciìem!
ado4612	Kaêdego mego wroga w niwecz obróciìem!
ado5613	Kaêdego mego wroga w niwecz obróciìem!
ado6614	Kaêdego mego wroga w niwecz obróciìem!
ado1615	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado2616	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado3617	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado4618	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado5619	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado6620	Obleªnyª niczym maìpa caìkiem bez odzienia.
ado1621	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado2622	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado3623	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado4624	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado5625	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado6626	Zabi¿ ciebie, to jak wykona¿ wyrok ªmierci sprawiedliwy!
ado1627	Jesteª najbrzydszym potworem w caìej krainie!
ado2628	Jesteª najbrzydszym potworem w caìej krainie!
ado3629	Jesteª najbrzydszym potworem w caìej krainie!
ado4630	Jesteª najbrzydszym potworem w caìej krainie!
ado5631	Jesteª najbrzydszym potworem w caìej krainie!
ado6632	Jesteª najbrzydszym potworem w caìej krainie!
ado1633	Wyprujè ci flaki i poìamiè wszystkie koªci!
ado2634	Wyprujè ci flaki i poìamiè wszystkie koªci!
